juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
QC,8,3930,MALU,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,8,3960,SORB,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,8,3961,SORB,AME,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,8,3962,SORB,DEC,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,15,100,PICE,SPP,NA,6.6605738633,-0.823947661,0.8750763458,2.3407788273,254.11,11,0.0813726945
QC,15,101,PICE,MAR,NA,6.6605738633,-0.823947661,0.8750763458,2.3407788273,254.11,11,0.0813726945
QC,15,105,PICE,GLA,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,15,107,PICE,MAR,RUB,6.6605738633,-0.823947661,0.8750763458,2.3407788273,254.11,11,0.0813726945
QC,15,200,PINU,SPP,NA,4.8890507743,-0.858419283,1.0707539637,2.7120432611,132.21,6,0.2685953049
QC,15,202,PINU,STR,NA,6.1983159179,-0.882168771,0.9485279819,2.1141992018,835.86000001,32,0.0251165413
QC,15,203,PINU,BAN,NA,4.8890507743,-0.858419283,1.0707539637,2.7120432611,132.21,6,0.2685953049
QC,15,209,PINU,RES,NA,2.3721416286,-0.588264752,0.8949274101,1.5784796454,506.80000001,23,0.028281455
QC,15,302,ABIE,BAL,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,15,304,ABIE,LAS,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,15,401,TSUG,CAN,NA,4.1475541829,-0.760460675,0.9250061602,2.0339908292,577.77,27,0.0203063259
QC,15,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,15,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,15,701,THUJ,OCC,NA,2.3651243838,-0.414612149,0.6888511177,1.8172602065,498.37,24,0.04637839209999999
QC,15,801,JUNI,VIR,NA,2.3651243838,-0.414612149,0.6888511177,1.8172602065,498.37,24,0.04637839209999999
QC,15,1100,GENC,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,15,1150,UNKN,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,15,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,15,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,15,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,15,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,15,1211,POPU,BAL,GRA,13.011374288,-1.072400586,0.9566547274,2.5224978806,576.63000001,29,0.0154653983
QC,15,1301,BETU,ALL,NA,12.640974848,-1.198720275,0.9779342105,1.8767557859,420.56,22,0.0135618428
QC,15,1303,BETU,PAP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,15,1303,BETU,PAP,PAP,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,15,1400,ACER,SPP,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,15,1401,ACER,SAH,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,15,1405,ACER,RUB,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
QC,15,1550,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,15,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,15,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,15,3500,SALI,SPP,NA,33.327864058,-1.528518125,1.0510006224,1.9152125892,121.39,7,0.0376808527
SK,5,100,PICE,SPP,NA,5.6263368191,-1.062700916,0.9915305649,1.8908669225,393.98583458,19,0.0148984448
SK,5,101,PICE,MAR,NA,5.6263368191,-1.062700916,0.9915305649,1.8908669225,393.98583458,19,0.0148984448
SK,5,103,PICE,ABI,NA,1.9409270456,-1.00629841,1.0014935111,1.3920846505,529.19418368,18,0.0149372461
SK,5,105,PICE,GLA,NA,1.9409270456,-1.00629841,1.0014935111,1.3920846505,529.19418368,18,0.0149372461
SK,5,203,PINU,BAN,NA,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,5,204,PINU,CON,NA,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,5,204,PINU,CON,LAT,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,5,206,PINU,ALB,NA,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,5,302,ABIE,BAL,NA,2.9708520548,-0.958955496,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,5,304,ABIE,LAS,NA,2.9708520548,-0.958955496,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,5,602,LARI,LAR,NA,0.5543341786,-0.278081438,0.8736516241,1.2577298305,450.39668281,22,0.02074769179999999
SK,5,1200,POPU,SPP,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,5,1201,POPU,TRE,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,5,1203,POPU,BAL,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,5,1203,POPU,BAL,BAL,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,5,1206,POPU,GRA,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,5,1303,BETU,PAP,NA,1.3732991143,-0.663706322,0.9525954402,1.2175201179,326.5658705,14,0.02649324889999999
SK,5,1303,BETU,PAP,PAP,1.3732991143,-0.663706322,0.9525954402,1.2175201179,326.5658705,14,0.02649324889999999
SK,6,100,PICE,SPP,NA,5.6263368191,-1.062700916,0.9915305649,1.8908669225,393.98583458,19,0.0148984448
SK,6,101,PICE,MAR,NA,5.6263368191,-1.062700916,0.9915305649,1.8908669225,393.98583458,19,0.0148984448
SK,6,103,PICE,ABI,NA,1.9409270456,-1.00629841,1.0014935111,1.3920846505,529.19418368,18,0.0149372461
SK,6,105,PICE,GLA,NA,1.9409270456,-1.00629841,1.0014935111,1.3920846505,529.19418368,18,0.0149372461
SK,6,203,PINU,BAN,NA,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,6,204,PINU,CON,NA,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,6,204,PINU,CON,LAT,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,6,206,PINU,ALB,NA,22.909230987,-1.616872926,1.0036279029,2.3647759927,382.57584582,19,0.0093089233
SK,6,302,ABIE,BAL,NA,2.9708520548,-0.958955496,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,6,304,ABIE,LAS,NA,2.9708520548,-0.958955496,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,6,602,LARI,LAR,NA,0.5543341786,-0.278081438,0.8736516241,1.2577298305,450.39668281,22,0.02074769179999999
SK,6,700,THUJ,SPP,NA,1.2688694771,-0.047685117,1e-8,1.1772379346,499.73926084,20,0.0251547672
SK,6,701,THUJ,OCC,NA,1.2688694771,-0.047685117,1e-8,1.1772379346,499.73926084,20,0.0251547672
SK,6,801,JUNI,VIR,NA,1.2688694771,-0.047685117,1e-8,1.1772379346,499.73926084,20,0.0251547672
SK,6,1200,POPU,SPP,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,6,1201,POPU,TRE,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,6,1203,POPU,BAL,NA,1.9204255483,-1.275489835,1.0113930497,1.185348857,256.39075267,13,0.00710548659999999
SK,6,1203,POPU,BAL,BAL,1.9204255483,-1.275489835,1.0113930497,1.185348857,256.39075267,13,0.00710548659999999
SK,6,1206,POPU,GRA,NA,19.79721264,-1.599658095,1.0055261655,2.7498147703,703.92062662,21,0.0100938747
SK,6,1303,BETU,PAP,NA,1.662127444,-0.851422914,0.9853512795,1.3842228161,289.66665044,12,0.02171137769999999
SK,6,1303,BETU,PAP,PAP,1.662127444,-0.851422914,0.9853512795,1.3842228161,289.66665044,12,0.02171137769999999
SK,6,1404,ACER,NEG,NA,8.209286639,-0.937604084,0.9441136339,2.1757055543,509.09,24,0.02533570359999999
SK,6,1500,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
SK,6,3400,FRAX,SPP,NA,1.0740335825,-0.58505685,0.9510516909,1.2898509653,381.68424821,17,0.0148726215
SK,9,100,PICE,SPP,NA,4.0926496038,-0.859765349,0.9619004394,2.0753293612,427.28065612,21,0.0137161864
SK,9,101,PICE,MAR,NA,4.0926496038,-0.859765349,0.9619004394,2.0753293612,427.28065612,21,0.0137161864
SK,9,103,PICE,ABI,NA,1.9959691097,-0.885194381,0.9762677877,1.6374338268,490.39794534,21,0.0131597055
SK,9,105,PICE,GLA,NA,1.9959691097,-0.885194381,0.9762677877,1.6374338268,490.39794534,21,0.0131597055
SK,9,107,PICE,MAR,RUB,4.0926496038,-0.859765349,0.9619004394,2.0753293612,427.28065612,21,0.0137161864
SK,9,203,PINU,BAN,NA,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,9,204,PINU,CON,NA,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,9,204,PINU,CON,LAT,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,9,206,PINU,ALB,NA,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,9,302,ABIE,BAL,NA,22.945210008,-2.840141641,1.0595168432,1.3392266936,343.51965759,15,0.0397316064
SK,9,304,ABIE,LAS,NA,22.945210008,-2.840141641,1.0595168432,1.3392266936,343.51965759,15,0.0397316064
SK,9,602,LARI,LAR,NA,0.7586102013,-0.245716895,0.78447007,1.3588113368,481.98575458,21,0.0316593083
SK,9,700,THUJ,SPP,NA,1.2688694771,-0.047685117,1e-8,1.1772379346,499.73926084,20,0.0251547672
SK,9,701,THUJ,OCC,NA,1.2688694771,-0.047685117,1e-8,1.1772379346,499.73926084,20,0.0251547672
SK,9,801,JUNI,VIR,NA,1.2688694771,-0.047685117,1e-8,1.1772379346,499.73926084,20,0.0251547672
SK,9,1200,POPU,SPP,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1201,POPU,TRE,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1203,POPU,BAL,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1203,POPU,BAL,BAL,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1205,POPU,DEL,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1205,POPU,DEL,DEL,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1206,POPU,GRA,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,9,1303,BETU,PAP,NA,1.3732991143,-0.663706322,0.9525954402,1.2175201179,326.5658705,14,0.02649324889999999
SK,9,1303,BETU,PAP,PAP,1.3732991143,-0.663706322,0.9525954402,1.2175201179,326.5658705,14,0.02649324889999999
SK,9,1404,ACER,NEG,NA,8.209286639,-0.937604084,0.9441136339,2.1757055543,509.09,24,0.02533570359999999
SK,9,1500,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
SK,9,2201,ULMU,AME,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
SK,9,3405,FRAX,PEN,SUB,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
SK,9,3405,FRAX,PEN,NA,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
SK,10,100,PICE,SPP,NA,4.0926496038,-0.859765349,0.9619004394,2.0753293612,427.28065612,21,0.0137161864
SK,10,101,PICE,MAR,NA,4.0926496038,-0.859765349,0.9619004394,2.0753293612,427.28065612,21,0.0137161864
SK,10,103,PICE,ABI,NA,2.2864607708,-1.139515223,0.9946515202,2.1697076365,583.77717116,18,0.01368817739999999
SK,10,105,PICE,GLA,NA,2.2864607708,-1.139515223,0.9946515202,2.1697076365,583.77717116,18,0.01368817739999999
SK,10,203,PINU,BAN,NA,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,10,204,PINU,CON,NA,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,10,204,PINU,CON,LAT,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,10,206,PINU,ALB,NA,4.5527717977,-0.996065683,0.9585865289,2.0357563427,331.65961719,17,0.0160855245
SK,10,302,ABIE,BAL,NA,2.9708520548,-0.958955496,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,10,304,ABIE,LAS,NA,2.9708520548,-0.958955496,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,10,602,LARI,LAR,NA,0.5543341786,-0.278081438,0.8736516241,1.2577298305,450.39668281,22,0.02074769179999999
SK,10,1200,POPU,SPP,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,10,1201,POPU,TRE,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,10,1203,POPU,BAL,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,10,1203,POPU,BAL,BAL,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,10,1206,POPU,GRA,NA,18.888965485,-1.631535578,1.0008238004,2.2977385236,522.74682936,25,0.0136111937
SK,10,1303,BETU,PAP,NA,1.3732991143,-0.663706322,0.9525954402,1.2175201179,326.5658705,14,0.02649324889999999
SK,10,1303,BETU,PAP,PAP,1.3732991143,-0.663706322,0.9525954402,1.2175201179,326.5658705,14,0.02649324889999999
SK,10,1404,ACER,NEG,NA,8.209286639,-0.937604084,0.9441136339,2.1757055543,509.09,24,0.02533570359999999
SK,10,2201,ULMU,AME,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
SK,10,3405,FRAX,PEN,SUB,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
SK,10,3405,FRAX,PEN,NA,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
YT,2,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,2,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
YT,2,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,2,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,2,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,2,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,3,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,3,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
YT,3,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,3,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,3,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,3,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,3,300,ABIE,SPP,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,3,302,ABIE,BAL,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,3,304,ABIE,LAS,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,3,602,LARI,LAR,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,3,604,LARI,LYA,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,3,1200,POPU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1201,POPU,TRE,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1203,POPU,BAL,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1203,POPU,BAL,BAL,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1300,BETU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1303,BETU,PAP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1303,BETU,PAP,PAP,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,3,1308,BETU,PAP,NEO,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,4,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
YT,4,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,4,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,4,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,4,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,4,300,ABIE,SPP,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,4,302,ABIE,BAL,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,4,304,ABIE,LAS,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,4,602,LARI,LAR,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,4,604,LARI,LYA,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,4,1200,POPU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1201,POPU,TRE,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1203,POPU,BAL,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1203,POPU,BAL,BAL,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1300,BETU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1303,BETU,PAP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1303,BETU,PAP,PAP,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,4,1308,BETU,PAP,NEO,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,11,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
YT,11,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,11,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,11,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,11,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,11,300,ABIE,SPP,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,11,302,ABIE,BAL,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,11,304,ABIE,LAS,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,11,602,LARI,LAR,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,11,604,LARI,LYA,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,11,1200,POPU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1201,POPU,TRE,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1203,POPU,BAL,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1203,POPU,BAL,BAL,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1300,BETU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1303,BETU,PAP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1303,BETU,PAP,PAP,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,11,1308,BETU,PAP,NEO,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,12,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
YT,12,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,12,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,12,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,12,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,12,300,ABIE,SPP,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,12,302,ABIE,BAL,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,12,304,ABIE,LAS,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
YT,12,602,LARI,LAR,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,12,604,LARI,LYA,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,12,1200,POPU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1201,POPU,TRE,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1203,POPU,BAL,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1203,POPU,BAL,BAL,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1300,BETU,SPP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1303,BETU,PAP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1303,BETU,PAP,PAP,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,12,1308,BETU,PAP,NEO,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
YT,13,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
YT,13,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
YT,13,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
YT,13,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
